"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"29.05.2026","971,00","957,00","981,00","940,51","60,50M","5,14%"
"28.05.2026","923,52","929,83","949,49","904,78","49,69M","-0,53%"
"27.05.2026","928,41","955,66","956,16","888,15","72,30M","3,63%"
"26.05.2026","895,88","820,50","916,80","820,29","76,56M","19,29%"
"22.05.2026","751,00","756,82","780,20","747,20","36,00M","-1,46%"
"21.05.2026","762,10","736,36","764,90","732,20","42,46M","4,11%"
"20.05.2026","731,99","734,96","735,68","700,66","48,83M","4,76%"
"19.05.2026","698,74","665,58","725,95","652,21","61,79M","2,52%"
"18.05.2026","681,54","750,46","757,00","663,25","60,04M","-5,95%"
"15.05.2026","724,66","732,57","749,59","719,00","48,52M","-6,62%"
"14.05.2026","776,01","787,62","812,00","775,63","42,14M","-3,44%"
"13.05.2026","803,63","813,16","814,95","779,47","54,88M","4,83%"
"12.05.2026","766,58","774,70","782,76","706,60","73,74M","-3,61%"
"11.05.2026","795,33","792,98","818,67","768,00","70,97M","6,50%"
"08.05.2026","746,81","676,45","747,21","676,21","65,13M","15,49%"
"07.05.2026","646,63","649,83","683,09","635,42","47,53M","-2,99%"
"06.05.2026","666,59","660,37","667,67","627,58","55,73M","4,12%"
"05.05.2026","640,20","609,78","651,74","605,47","64,27M","11,06%"
"04.05.2026","576,45","560,60","592,80","557,76","46,04M","6,31%"
"01.05.2026","542,21","511,78","545,91","510,21","40,22M","4,84%"
"30.04.2026","517,16","529,74","535,50","502,58","36,55M","-0,25%"
"29.04.2026","518,46","526,00","531,02","508,80","36,25M","2,81%"
"28.04.2026","504,29","503,54","518,83","488,23","44,82M","-3,86%"
"27.04.2026","524,56","510,56","531,36","510,02","41,30M","5,60%"
"24.04.2026","496,72","495,92","506,99","489,36","35,38M","3,11%"
"23.04.2026","481,72","482,28","493,62","471,80","38,18M","-1,18%"
"22.04.2026","487,48","462,93","491,98","458,56","46,00M","8,48%"
"21.04.2026","449,38","451,32","457,82","441,30","27,73M","0,21%"
"20.04.2026","448,42","458,25","464,56","435,90","32,01M","-1,46%"
"17.04.2026","455,07","466,85","470,97","452,20","33,41M","-0,47%"
"16.04.2026","457,23","452,96","462,34","444,38","33,63M","0,22%"
"15.04.2026","456,23","457,63","463,95","439,32","40,37M","-2,03%"
"14.04.2026","465,66","434,35","465,78","424,86","52,53M","9,17%"
"13.04.2026","426,56","416,47","426,88","408,50","37,02M","1,42%"
"10.04.2026","420,59","420,29","423,86","410,05","36,38M","-0,22%"
"09.04.2026","421,51","407,61","423,94","398,44","43,10M","3,63%"
"08.04.2026","406,73","415,13","416,00","398,88","49,22M","7,72%"
"07.04.2026","377,58","374,13","379,25","364,10","40,22M","-0,05%"
"06.04.2026","377,76","373,80","385,08","370,61","41,41M","3,15%"
"02.04.2026","366,24","341,34","366,94","340,20","51,50M","-0,44%"
"01.04.2026","367,85","348,90","377,89","343,00","74,43M","8,88%"
"31.03.2026","337,84","321,67","337,84","311,49","73,55M","4,98%"
"30.03.2026","321,80","362,66","362,81","318,40","73,83M","-9,92%"
"27.03.2026","357,22","359,86","368,70","354,06","45,81M","0,50%"
"26.03.2026","355,46","370,02","374,25","350,00","54,52M","-6,97%"
"25.03.2026","382,09","383,00","388,92","371,38","55,33M","-3,40%"
"24.03.2026","395,53","401,28","404,98","388,91","44,98M","-2,18%"
"23.03.2026","404,35","426,14","444,27","401,52","54,81M","-4,39%"
"20.03.2026","422,90","443,92","449,10","415,36","64,22M","-4,81%"
"19.03.2026","444,27","424,97","457,22","421,11","74,59M","-3,78%"
"18.03.2026","461,73","464,76","471,34","458,30","58,97M","0,01%"
"17.03.2026","461,69","452,54","462,73","445,14","43,02M","4,50%"
"16.03.2026","441,80","446,16","454,86","437,74","43,07M","3,68%"
"13.03.2026","426,13","413,75","429,35","413,00","39,26M","5,13%"
"12.03.2026","405,35","409,99","413,73","396,67","31,72M","-3,19%"
"11.03.2026","418,69","410,77","422,75","405,79","30,19M","3,86%"
"10.03.2026","403,11","394,01","415,31","393,64","33,75M","3,54%"
"09.03.2026","389,32","363,96","390,00","357,67","35,55M","5,14%"
"06.03.2026","370,30","380,14","391,18","367,45","34,46M","-6,74%"
"05.03.2026","397,05","398,60","404,53","380,30","29,96M","-0,93%"
"04.03.2026","400,77","393,64","407,88","387,61","32,64M","5,55%"
"03.03.2026","379,68","386,55","390,09","374,55","39,01M","-7,99%"
"02.03.2026","412,67","401,47","417,61","397,00","30,05M","0,07%"
"27.02.2026","412,37","401,81","417,96","401,18","28,65M","-0,77%"
"26.02.2026","415,56","424,84","434,00","401,96","35,43M","-3,13%"
"25.02.2026","429,00","426,50","436,89","423,00","27,30M","2,63%"
"24.02.2026","418,01","429,22","436,27","411,28","33,39M","-0,70%"
"23.02.2026","420,97","422,31","431,70","415,30","25,43M","-1,68%"
"20.02.2026","428,17","415,18","430,57","415,15","29,89M","2,59%"
"19.02.2026","417,35","415,81","420,32","407,74","21,65M","-0,86%"
"18.02.2026","420,95","399,50","427,85","394,60","32,31M","5,30%"
"17.02.2026","399,78","400,95","413,66","395,30","28,55M","-2,89%"
"13.02.2026","411,66","405,19","420,88","392,71","33,81M","-0,56%"
"12.02.2026","413,97","422,25","438,77","411,16","45,64M","0,88%"
"11.02.2026","410,34","395,39","414,16","386,57","48,47M","9,94%"
"10.02.2026","373,25","375,99","382,79","366,06","35,43M","-2,67%"
"09.02.2026","383,50","380,69","391,81","370,68","31,01M","-2,84%"
"06.02.2026","394,69","377,96","396,65","372,87","37,20M","3,08%"
"05.02.2026","382,89","369,62","390,93","366,00","38,90M","0,92%"
"04.02.2026","379,40","410,59","413,00","363,90","58,07M","-9,55%"
"03.02.2026","419,44","442,16","442,30","407,53","42,76M","-4,19%"
"02.02.2026","437,80","412,18","442,43","410,00","37,77M","5,52%"
"30.01.2026","414,88","446,46","455,50","407,13","51,02M","-4,80%"
"29.01.2026","435,79","439,37","444,71","417,70","42,68M","0,12%"
"28.01.2026","435,28","422,43","438,94","417,00","42,73M","6,10%"
"27.01.2026","410,24","404,61","416,45","399,60","36,21M","5,44%"
"26.01.2026","389,09","395,50","398,00","384,30","29,19M","-2,64%"
"23.01.2026","399,65","397,16","412,43","390,74","35,40M","0,52%"
"22.01.2026","397,58","396,64","397,78","376,92","39,61M","2,18%"
"21.01.2026","389,11","372,85","394,20","366,73","56,71M","6,61%"
"20.01.2026","365,00","364,68","381,56","361,35","49,74M","0,62%"
"16.01.2026","362,75","353,10","365,81","352,04","47,90M","7,76%"
"15.01.2026","336,63","345,33","347,77","336,27","25,37M","0,98%"
"14.01.2026","333,35","334,84","339,10","328,20","20,28M","-1,41%"
"13.01.2026","338,13","346,27","351,23","335,22","23,88M","-2,24%"
"12.01.2026","345,87","340,55","348,47","339,32","23,15M","0,23%"
"09.01.2026","345,09","332,74","345,80","326,19","33,39M","5,53%"
"08.01.2026","327,02","342,90","343,66","321,36","33,90M","-3,69%"
"07.01.2026","339,55","340,71","346,30","337,18","32,78M","-1,13%"
"06.01.2026","343,43","318,28","344,55","318,06","48,73M","10,02%"
"05.01.2026","312,15","325,13","325,53","309,55","34,61M","-1,04%"
"02.01.2026","315,42","295,13","315,60","294,86","42,60M","10,51%"
"31.12.2025","285,41","293,17","293,17","284,18","17,57M","-2,47%"
"30.12.2025","292,63","294,70","298,83","292,01","23,06M","-0,59%"
"29.12.2025","294,37","280,33","294,50","278,50","26,64M","3,36%"
"26.12.2025","284,79","290,83","290,87","283,42","17,88M","-0,66%"
"24.12.2025","286,68","278,00","289,30","277,25","18,59M","3,77%"
"23.12.2025","276,27","275,92","281,86","272,32","20,77M","-0,12%"
"22.12.2025","276,59","277,15","279,99","268,29","30,96M","4,01%"
"19.12.2025","265,92","251,75","268,38","251,74","62,31M","6,99%"
"18.12.2025","248,55","256,53","263,65","245,00","65,01M","10,21%"
"17.12.2025","225,52","236,55","237,45","221,69","41,96M","-3,01%"
"16.12.2025","232,51","235,80","239,40","230,58","22,58M","-2,10%"
"15.12.2025","237,50","247,11","250,11","236,00","27,48M","-1,51%"
"12.12.2025","241,14","255,67","255,82","239,32","25,94M","-6,70%"
"11.12.2025","258,46","261,53","262,85","251,55","18,87M","-1,99%"
"10.12.2025","263,71","255,13","264,75","250,58","21,96M","4,47%"
"09.12.2025","252,42","244,49","255,51","242,83","17,07M","2,23%"
"08.12.2025","246,92","243,49","249,23","241,61","20,50M","4,09%"
"05.12.2025","237,22","228,95","240,57","226,68","21,16M","4,66%"
"04.12.2025","226,65","230,28","234,16","223,33","23,51M","-3,21%"
"03.12.2025","234,16","236,39","237,80","228,09","19,19M","-2,23%"
"02.12.2025","239,49","238,74","244,37","234,33","18,17M","-0,40%"
"01.12.2025","240,46","232,29","242,36","231,50","18,24M","1,68%"
"28.11.2025","236,48","235,62","238,10","233,47","12,91M","2,70%"
"26.11.2025","230,26","229,62","233,83","226,00","17,82M","2,55%"
"25.11.2025","224,53","219,22","226,19","216,00","17,44M","0,27%"
"24.11.2025","223,93","213,41","226,11","212,36","33,05M","7,99%"
"21.11.2025","207,37","204,53","212,00","192,59","36,68M","2,98%"
"20.11.2025","201,37","230,24","230,60","199,60","47,42M","-10,87%"
"19.11.2025","225,92","226,91","234,35","216,36","35,26M","-1,13%"
"18.11.2025","228,50","235,48","238,93","225,52","33,84M","-5,56%"
"17.11.2025","241,95","246,92","260,58","239,46","30,30M","-1,98%"
"14.11.2025","246,83","231,45","255,17","231,23","36,17M","4,17%"
"13.11.2025","236,95","243,60","249,50","230,16","32,32M","-3,25%"
"12.11.2025","244,90","244,90","249,19","240,84","17,26M","1,57%"
"11.11.2025","241,11","248,34","249,99","238,79","22,62M","-4,81%"
"10.11.2025","253,30","247,96","257,07","247,81","27,87M","6,46%"
"07.11.2025","237,92","234,03","242,55","226,40","30,61M","-0,17%"
"06.11.2025","238,33","237,84","246,41","234,88","32,02M","0,35%"
"05.11.2025","237,50","225,66","239,88","224,73","28,62M","8,93%"
"04.11.2025","218,03","222,14","228,67","217,40","23,70M","-7,10%"
"03.11.2025","234,70","233,88","237,62","231,80","21,20M","4,88%"
"31.10.2025","223,77","227,75","231,25","218,82","16,32M","-0,11%"
"30.10.2025","224,01","226,10","227,40","220,74","14,80M","-1,16%"
"29.10.2025","226,63","229,05","232,40","226,10","23,22M","2,13%"
"28.10.2025","221,91","218,93","222,90","217,56","14,96M","0,82%"
"27.10.2025","220,10","224,81","224,98","215,74","23,87M","0,49%"
"24.10.2025","219,02","212,39","219,82","209,98","25,82M","5,96%"
"23.10.2025","206,71","196,70","209,00","195,20","19,40M","4,15%"
"22.10.2025","198,47","202,25","205,58","192,40","21,95M","-1,89%"
"21.10.2025","202,29","204,30","205,87","200,84","13,72M","-2,17%"
"20.10.2025","206,77","209,65","214,75","205,50","23,27M","2,17%"
"17.10.2025","202,38","199,28","203,39","195,55","23,28M","-0,07%"
"16.10.2025","202,53","199,96","206,34","195,20","42,04M","5,52%"
"15.10.2025","191,94","192,48","192,88","187,42","17,79M","2,61%"
"14.10.2025","187,06","186,96","192,46","186,25","15,91M","-2,96%"
"13.10.2025","192,77","190,79","193,40","187,99","20,93M","6,15%"
"10.10.2025","181,60","192,96","193,44","179,61","26,99M","-5,58%"
"09.10.2025","192,33","192,96","196,62","189,50","19,72M","-2,14%"
"08.10.2025","196,54","188,99","196,95","188,80","26,83M","5,84%"
"07.10.2025","185,69","194,85","195,30","183,24","27,83M","-2,76%"
"06.10.2025","190,96","195,01","201,00","189,43","36,39M","1,67%"
"03.10.2025","187,83","185,21","191,85","184,92","29,40M","2,22%"
"02.10.2025","183,75","184,96","186,18","181,21","25,12M","0,88%"
"01.10.2025","182,15","165,60","182,39","165,50","41,67M","8,86%"
"30.09.2025","167,32","164,10","168,95","163,96","20,09M","2,09%"
"29.09.2025","163,90","160,00","165,80","159,97","26,51M","4,22%"
"26.09.2025","157,27","158,52","158,92","155,18","24,04M","0,28%"
"25.09.2025","156,83","157,39","158,95","154,65","32,21M","-3,02%"
"24.09.2025","161,71","165,08","166,00","158,30","57,10M","-2,82%"
"23.09.2025","166,41","165,68","168,99","165,23","43,32M","1,09%"
"22.09.2025","164,62","164,38","167,26","161,59","25,85M","1,16%"
"19.09.2025","162,73","162,75","163,70","159,38","37,31M","-3,65%"
"18.09.2025","168,89","162,99","170,45","162,60","28,21M","5,56%"
"17.09.2025","159,99","157,40","160,59","155,26","18,84M","0,74%"
"16.09.2025","158,82","157,98","159,56","157,16","16,91M","0,67%"
"15.09.2025","157,77","156,96","160,34","156,55","20,10M","0,34%"
"12.09.2025","157,23","153,55","158,28","153,21","32,29M","4,42%"
"11.09.2025","150,57","147,72","156,26","147,61","52,45M","7,55%"
"10.09.2025","140,00","140,02","142,24","138,34","25,79M","3,52%"
"09.09.2025","135,24","131,76","138,00","131,56","20,70M","2,88%"
"08.09.2025","131,46","130,55","132,26","128,40","19,49M","0,07%"
"05.09.2025","131,37","127,77","131,41","125,66","28,42M","5,76%"
"04.09.2025","124,21","118,85","124,41","118,52","18,59M","4,62%"
"03.09.2025","118,72","119,36","119,44","117,29","14,10M","0,20%"
"02.09.2025","118,48","115,86","118,56","114,25","13,77M","-0,45%"
"29.08.2025","119,01","122,60","122,77","118,06","16,77M","-2,45%"
"28.08.2025","122,00","118,88","122,57","118,73","17,30M","3,61%"
"27.08.2025","117,75","116,85","118,73","116,44","15,35M","1,07%"
"26.08.2025","116,50","116,09","118,36","115,81","12,58M","0,07%"
"25.08.2025","116,42","117,68","118,08","116,10","8,67M","-1,07%"
"22.08.2025","117,68","117,65","120,70","116,51","17,04M","1,63%"
"21.08.2025","115,79","117,00","117,73","115,61","13,17M","-1,21%"
"20.08.2025","117,21","118,70","118,91","113,46","25,79M","-3,97%"
"19.08.2025","122,05","122,94","124,24","121,31","11,49M","-1,21%"
"18.08.2025","123,55","121,35","123,68","120,66","12,21M","2,22%"
"15.08.2025","120,87","123,17","123,38","119,44","18,99M","-3,53%"
"14.08.2025","125,29","123,20","125,74","121,40","12,24M","0,82%"
"13.08.2025","124,27","127,58","128,60","123,35","18,44M","-2,72%"
"12.08.2025","127,75","124,70","128,55","123,04","25,99M","3,26%"
"11.08.2025","123,72","124,97","127,28","121,65","35,07M","4,06%"
"08.08.2025","118,89","112,17","119,33","111,67","28,96M","6,28%"
"07.08.2025","111,87","114,14","115,28","110,79","18,99M","2,84%"
"06.08.2025","108,78","107,90","108,96","106,75","13,02M","-0,26%"
"05.08.2025","109,06","109,30","110,64","106,83","17,84M","1,20%"
"04.08.2025","107,77","106,01","107,88","105,46","14,78M","2,76%"
"01.08.2025","104,88","105,49","106,50","103,38","24,00M","-3,90%"
"31.07.2025","109,14","112,19","112,27","106,94","29,22M","-4,88%"
"30.07.2025","114,74","112,60","114,89","112,41","16,38M","2,48%"
"29.07.2025","111,96","112,04","113,54","110,67","16,65M","0,64%"
"28.07.2025","111,25","111,72","112,00","109,86","12,93M","-0,01%"
"25.07.2025","111,26","110,99","111,50","108,83","16,37M","-0,42%"
"24.07.2025","111,73","111,06","112,73","110,25","20,29M","1,73%"
"23.07.2025","109,83","109,44","110,29","108,88","17,81M","0,56%"
"22.07.2025","109,22","112,86","113,00","108,13","27,92M","-3,54%"
"21.07.2025","113,23","113,58","115,92","112,67","22,19M","-1,01%"
"18.07.2025","114,39","114,24","114,80","113,28","19,35M","1,00%"
"17.07.2025","113,26","113,93","114,20","110,95","34,70M","-2,72%"
"16.07.2025","116,43","119,03","119,09","114,81","30,61M","-3,06%"
"15.07.2025","120,11","120,94","121,39","119,12","24,96M","1,26%"
"14.07.2025","118,61","120,38","120,44","117,02","32,12M","-4,75%"
"11.07.2025","124,53","122,13","124,81","121,24","15,82M","1,15%"
"10.07.2025","123,11","124,28","124,35","122,02","15,38M","0,71%"
"09.07.2025","122,24","124,82","126,15","121,28","20,46M","-1,75%"
"08.07.2025","124,42","122,44","125,45","121,95","26,24M","3,75%"
"07.07.2025","119,92","121,18","121,50","118,91","19,15M","-1,94%"
"03.07.2025","122,29","122,32","123,63","121,83","13,25M","0,45%"
"02.07.2025","121,74","120,50","123,00","118,06","29,30M","0,70%"
"01.07.2025","120,89","122,35","123,99","119,08","24,83M","-1,91%"
"30.06.2025","123,25","124,89","125,08","121,85","22,80M","-1,21%"
"27.06.2025","124,76","125,14","127,54","123,39","36,89M","-0,98%"
"26.06.2025","126,00","129,53","129,85","123,79","62,68M","-0,98%"
"25.06.2025","127,25","126,61","127,50","125,62","39,41M","-0,52%"
"24.06.2025","127,91","125,11","128,10","124,96","26,42M","4,78%"
"23.06.2025","122,08","123,67","124,51","119,81","23,40M","-1,23%"
"20.06.2025","123,60","122,77","124,16","120,38","29,29M","1,46%"
"18.06.2025","121,82","120,46","122,98","120,18","20,18M","1,23%"
"17.06.2025","120,34","119,60","123,51","119,35","20,84M","0,42%"
"16.06.2025","119,84","117,81","120,96","117,32","21,37M","3,67%"
"13.06.2025","115,60","113,80","117,10","113,66","17,45M","-0,50%"
"12.06.2025","116,18","114,11","116,48","113,52","17,08M","0,13%"
"11.06.2025","116,03","115,60","117,26","114,73","21,61M","1,66%"
"10.06.2025","114,14","111,53","114,92","111,23","22,95M","2,88%"
"09.06.2025","110,95","109,51","112,53","108,58","20,16M","2,20%"
"06.06.2025","108,56","108,08","111,05","108,04","20,71M","2,14%"
"05.06.2025","106,29","106,30","109,03","105,53","28,86M","2,94%"
"04.06.2025","103,25","102,38","103,91","101,70","14,60M","0,98%"
"03.06.2025","102,25","98,36","102,93","96,96","22,76M","4,15%"
"02.06.2025","98,18","94,58","99,24","94,40","16,85M","3,94%"
"30.05.2025","94,46","96,04","96,61","92,22","23,76M","-2,42%"
"29.05.2025","96,80","98,59","99,63","96,11","14,64M","0,64%"
"28.05.2025","96,18","96,70","97,21","95,60","10,50M","-0,21%"
"27.05.2025","96,38","95,18","96,70","94,19","17,61M","3,22%"
"23.05.2025","93,37","92,26","93,84","90,93","16,54M","-1,54%"
"22.05.2025","94,83","95,41","97,22","94,37","13,25M","-1,05%"
"21.05.2025","95,84","97,16","98,82","95,26","15,76M","-2,30%"
"20.05.2025","98,10","97,92","98,63","96,97","12,33M","-0,56%"
"19.05.2025","98,65","95,71","99,02","95,70","14,38M","0,66%"
"16.05.2025","98,00","95,90","98,19","95,70","22,61M","2,67%"
"15.05.2025","95,45","94,01","95,61","92,17","24,20M","0,14%"
"14.05.2025","95,32","96,30","97,65","94,32","28,04M","-1,66%"
"13.05.2025","96,93","92,54","97,41","92,54","28,01M","5,03%"
"12.05.2025","92,29","92,81","94,20","91,95","27,77M","7,49%"
"09.05.2025","85,86","85,57","86,27","84,68","13,02M","0,83%"
"08.05.2025","85,15","84,25","86,21","83,36","17,58M","3,06%"
"07.05.2025","82,62","80,99","82,87","80,20","14,92M","2,62%"
"06.05.2025","80,51","79,04","81,21","78,54","13,17M","0,11%"
"05.05.2025","80,42","79,41","81,15","79,05","12,51M","-0,37%"
"02.05.2025","80,72","79,58","81,67","79,10","18,90M","3,79%"
"01.05.2025","77,77","79,40","79,89","77,64","15,35M","1,07%"
"30.04.2025","76,95","73,62","77,14","73,50","19,78M","0,09%"
"29.04.2025","76,88","77,94","78,19","76,47","17,10M","-2,14%"
"28.04.2025","78,56","78,76","79,61","76,92","16,88M","-1,53%"
"25.04.2025","79,78","77,55","80,30","76,90","19,75M","3,05%"
"24.04.2025","77,42","74,57","77,59","73,60","23,88M","6,16%"
"23.04.2025","72,93","73,69","75,40","72,50","26,39M","3,87%"
"22.04.2025","70,21","67,54","70,40","67,44","20,35M","5,20%"
"21.04.2025","66,74","67,76","68,00","65,64","19,83M","-2,99%"
"17.04.2025","68,80","70,43","70,48","67,00","20,69M","-0,76%"
"16.04.2025","69,33","67,93","70,45","67,17","28,48M","-2,41%"
"15.04.2025","71,04","71,12","72,80","70,55","19,13M","0,03%"
"14.04.2025","71,02","74,67","74,78","69,97","32,63M","2,11%"
"11.04.2025","69,55","69,04","70,17","66,82","30,81M","-0,71%"
"10.04.2025","70,05","72,50","73,05","67,50","44,88M","-10,04%"
"09.04.2025","77,87","66,20","78,56","63,70","63,13M","18,81%"
"08.04.2025","65,54","71,60","72,97","63,52","40,82M","-4,14%"
"07.04.2025","68,37","63,94","72,46","61,54","50,18M","5,64%"
"04.04.2025","64,72","70,65","71,34","63,86","50,74M","-12,94%"
"03.04.2025","74,34","82,92","83,35","74,21","44,84M","-16,09%"
"02.04.2025","88,60","87,13","89,93","86,70","14,52M","-0,12%"
"01.04.2025","88,71","88,53","88,89","86,25","15,34M","2,09%"
"31.03.2025","86,89","86,00","87,09","84,10","21,09M","-1,75%"
"28.03.2025","88,44","90,47","90,89","87,60","17,12M","-2,98%"
"27.03.2025","91,16","91,09","92,21","89,61","15,66M","-1,05%"
"26.03.2025","92,13","96,00","96,64","90,97","27,22M","-2,18%"
"25.03.2025","94,18","96,18","96,38","93,25","22,19M","-2,85%"
"24.03.2025","96,94","96,10","98,42","95,33","35,41M","2,34%"
"21.03.2025","94,72","98,20","98,50","93,70","63,24M","-8,04%"
"20.03.2025","103,00","101,58","104,69","101,35","29,20M","0,92%"
"19.03.2025","102,06","100,82","103,60","100,49","16,63M","0,33%"
"18.03.2025","101,72","101,90","103,31","100,29","18,43M","-1,35%"
"17.03.2025","103,11","101,06","104,45","100,96","17,10M","2,30%"
"14.03.2025","100,79","98,75","102,78","98,75","24,62M","6,23%"
"13.03.2025","94,88","94,25","98,12","94,00","18,82M","-0,79%"
"12.03.2025","95,64","92,47","96,99","92,24","23,58M","7,40%"
"11.03.2025","89,05","87,90","91,10","86,07","21,96M","2,26%"
"10.03.2025","87,08","89,59","91,37","85,76","21,90M","-6,33%"
"07.03.2025","92,96","90,29","93,34","89,49","19,13M","4,13%"
"06.03.2025","89,27","90,93","93,29","89,03","18,71M","-5,37%"
"05.03.2025","94,34","92,15","95,05","90,43","14,01M","3,44%"
"04.03.2025","91,20","90,20","93,59","86,80","23,61M","0,73%"
"03.03.2025","90,54","95,81","96,20","89,39","20,28M","-3,30%"
"28.02.2025","93,63","91,00","94,46","89,87","23,36M","1,97%"
"27.02.2025","91,82","97,84","99,89","91,49","22,39M","-6,03%"
"26.02.2025","97,71","96,00","99,72","95,50","21,34M","4,82%"
"25.02.2025","93,22","95,50","95,93","92,75","18,61M","-2,30%"
"24.02.2025","95,41","100,21","100,70","95,28","14,88M","-3,47%"
"21.02.2025","98,84","103,64","103,66","97,75","18,65M","-4,21%"
"20.02.2025","103,18","103,98","104,85","102,34","14,49M","-1,13%"
"19.02.2025","104,36","105,75","107,19","103,62","17,88M","-2,28%"
"18.02.2025","106,79","102,64","107,88","102,04","29,64M","7,31%"
"14.02.2025","99,52","98,41","100,70","98,00","21,28M","4,04%"
"13.02.2025","95,66","92,06","96,07","92,02","16,58M","4,34%"
"12.02.2025","91,68","89,60","92,64","87,35","22,87M","-2,55%"
"11.02.2025","94,08","94,25","95,84","93,56","12,12M","-1,93%"
"10.02.2025","95,93","93,18","96,26","93,17","16,22M","3,93%"
"07.02.2025","92,30","95,59","95,93","91,59","15,60M","-2,37%"
"06.02.2025","94,54","94,88","96,61","93,58","16,14M","1,00%"
"05.02.2025","93,60","90,39","93,65","90,22","15,68M","3,24%"
"04.02.2025","90,66","89,05","91,45","88,80","12,83M","0,82%"
"03.02.2025","89,92","88,65","91,40","88,02","18,61M","-1,45%"
"31.01.2025","91,24","91,65","94,27","91,14","20,54M","-1,36%"
"30.01.2025","92,50","90,66","93,16","90,30","22,50M","3,92%"
"29.01.2025","89,01","89,88","90,45","87,76","25,34M","0,86%"
"28.01.2025","88,25","92,61","93,45","88,04","34,79M","-3,14%"
"27.01.2025","91,11","94,86","96,10","88,36","50,70M","-11,71%"
"24.01.2025","103,19","105,50","105,72","102,72","19,74M","-1,57%"
"23.01.2025","104,84","104,79","106,18","103,35","22,68M","-4,02%"
"22.01.2025","109,23","109,17","110,67","107,76","20,00M","-0,14%"
"21.01.2025","109,38","105,43","110,24","105,23","23,53M","3,43%"
"17.01.2025","105,75","104,64","105,88","102,50","18,91M","3,07%"
"16.01.2025","102,60","104,32","104,80","101,87","16,24M","-0,57%"
"15.01.2025","103,19","99,44","103,93","99,35","27,57M","5,99%"
"14.01.2025","97,36","97,05","97,41","95,38","18,61M","2,42%"
"13.01.2025","95,06","95,84","96,00","92,88","22,70M","-4,31%"
"10.01.2025","99,34","98,11","100,78","96,87","20,51M","-0,07%"
"08.01.2025","99,41","102,82","103,47","98,30","33,52M","-2,45%"
"07.01.2025","101,91","103,41","106,74","101,16","53,57M","2,67%"
"06.01.2025","99,26","95,57","101,52","95,48","42,90M","10,45%"
"03.01.2025","89,87","87,95","90,19","87,51","17,48M","2,91%"
"02.01.2025","87,33","84,98","87,65","84,74","18,86M","3,77%"
"31.12.2024","84,16","85,44","86,40","84,09","18,69M","-1,35%"
"30.12.2024","85,31","86,99","87,05","84,58","22,02M","-3,75%"
"27.12.2024","88,63","89,00","89,49","87,58","19,42M","-1,32%"
"26.12.2024","89,82","88,50","90,63","88,10","14,51M","0,60%"
"24.12.2024","89,28","89,58","89,70","88,23","13,02M","-0,49%"
"23.12.2024","89,72","90,00","91,10","88,40","26,04M","-0,44%"
"20.12.2024","90,12","85,41","90,25","83,54","49,58M","3,48%"
"19.12.2024","87,09","90,07","91,00","84,61","91,40M","-16,18%"
"18.12.2024","103,90","110,25","112,04","102,73","63,02M","-4,33%"
"17.12.2024","108,60","109,75","110,49","107,68","35,81M","0,31%"
"16.12.2024","108,26","105,61","111,13","104,54","42,74M","5,62%"
"13.12.2024","102,50","100,76","103,20","99,67","23,93M","4,34%"
"12.12.2024","98,24","101,40","101,98","97,76","19,33M","-3,74%"
"11.12.2024","102,06","99,50","102,66","98,30","15,25M","4,03%"
"10.12.2024","98,10","104,96","105,00","97,27","23,55M","-4,59%"
"09.12.2024","102,82","100,65","104,50","100,37","14,14M","1,63%"
"06.12.2024","101,17","100,88","102,19","100,03","12,38M","0,30%"
"05.12.2024","100,87","103,88","104,25","100,61","13,45M","-2,26%"
"04.12.2024","103,20","100,77","103,41","99,80","16,31M","3,37%"
"03.12.2024","99,84","101,12","103,68","99,63","23,48M","1,31%"
"02.12.2024","98,55","97,60","100,09","97,53","16,53M","0,61%"
"29.11.2024","97,95","97,24","98,20","96,10","13,73M","-0,25%"
"27.11.2024","98,20","100,94","101,04","96,64","17,05M","-3,54%"
"26.11.2024","101,80","104,00","104,72","100,31","19,28M","-2,57%"
"25.11.2024","104,48","103,85","106,40","103,81","22,84M","1,79%"
"22.11.2024","102,64","102,36","103,71","101,65","12,06M","-0,12%"
"21.11.2024","102,76","100,10","103,29","98,06","18,92M","4,46%"
"20.11.2024","98,37","97,97","98,53","96,53","10,49M","0,65%"
"19.11.2024","97,73","97,00","98,18","96,51","14,16M","0,23%"
"18.11.2024","97,51","96,54","98,07","95,53","14,25M","1,21%"
"15.11.2024","96,34","97,55","98,20","95,64","18,52M","-2,86%"
"14.11.2024","99,18","101,29","102,29","98,56","18,46M","-0,74%"
"13.11.2024","99,92","102,80","103,34","99,82","18,42M","-4,02%"
"12.11.2024","104,10","105,00","105,09","102,07","21,86M","-4,19%"
"11.11.2024","108,65","110,94","111,51","106,77","14,48M","-2,90%"
"08.11.2024","111,90","112,14","114,30","110,57","13,05M","-1,33%"
"07.11.2024","113,41","112,56","113,86","111,37","13,57M","1,41%"
"06.11.2024","111,83","108,38","112,32","107,00","20,30M","6,01%"
"05.11.2024","105,49","102,00","105,62","101,79","12,07M","3,70%"
"04.11.2024","101,73","101,50","103,79","101,00","15,77M","2,01%"
"01.11.2024","99,73","100,00","100,61","99,37","13,62M","0,08%"
"31.10.2024","99,65","102,20","102,49","99,07","19,83M","-4,26%"
